air_temp,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_opacity,dhi,dni,ghi,precipitation_rate,relative_humidity,period_end,period
19,0,0,0,0,0,0,0,0,86.8,2022-12-16T23:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,83.8,2022-12-17T00:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,80.7,2022-12-17T01:00:00+00:00,PT60M
19,7,23,9,0,7,23,9,0,78.9,2022-12-17T02:00:00+00:00,PT60M
20,64,337,136,0,64,337,136,0,76.7,2022-12-17T03:00:00+00:00,PT60M
20,105,579,329,0,105,579,329,0,73.9,2022-12-17T04:00:00+00:00,PT60M
22,122,713,504,0,122,713,504,0,66.9,2022-12-17T05:00:00+00:00,PT60M
26,134,771,627,0,134,771,627,0,56.4,2022-12-17T06:00:00+00:00,PT60M
28,146,781,684,0,146,781,684,0,50.7,2022-12-17T07:00:00+00:00,PT60M
28,143,783,676,0,143,783,676,0,47.3,2022-12-17T08:00:00+00:00,PT60M
29,139,744,598,0,139,744,598,0,43.4,2022-12-17T09:00:00+00:00,PT60M
29,140,619,451,0,140,619,451,0,46.2,2022-12-17T10:00:00+00:00,PT60M
28,105,488,273,0,105,488,273,0,50.1,2022-12-17T11:00:00+00:00,PT60M
28,50,231,90,0,50,231,90,0,51,2022-12-17T12:00:00+00:00,PT60M
28,1,1,1,0,1,1,1,0,53.2,2022-12-17T13:00:00+00:00,PT60M
27,0,0,0,0,0,0,0,0,57.2,2022-12-17T14:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,63.4,2022-12-17T15:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,66.3,2022-12-17T16:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,67,2022-12-17T17:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,66.1,2022-12-17T18:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,65.2,2022-12-17T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,67.8,2022-12-17T20:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,68.8,2022-12-17T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,70.2,2022-12-17T22:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,71.8,2022-12-17T23:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,71.4,2022-12-18T00:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,71.2,2022-12-18T01:00:00+00:00,PT60M
18,7,28,10,0,7,28,10,0,69.6,2022-12-18T02:00:00+00:00,PT60M
18,61,385,142,0,61,385,142,0,67.3,2022-12-18T03:00:00+00:00,PT60M
19,98,628,340,0,98,628,340,0,64.6,2022-12-18T04:00:00+00:00,PT60M
22,117,744,514,0,117,744,514,0,54.1,2022-12-18T05:00:00+00:00,PT60M
26,123,811,640,0,123,811,640,0,44.3,2022-12-18T06:00:00+00:00,PT60M
26,119,851,704,0,119,851,704,0,43.2,2022-12-18T07:00:00+00:00,PT60M
27,117,850,695,0,117,850,695,0,41.8,2022-12-18T08:00:00+00:00,PT60M
28,112,819,618,0,112,819,618,0,38.8,2022-12-18T09:00:00+00:00,PT60M
27,105,745,479,0,105,745,479,0,44.5,2022-12-18T10:00:00+00:00,PT60M
26,85,616,297,0,85,616,297,0,50.6,2022-12-18T11:00:00+00:00,PT60M
26,46,330,102,0,46,330,102,0,49.5,2022-12-18T12:00:00+00:00,PT60M
26,1,3,2,0,1,3,2,0,50.3,2022-12-18T13:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,54,2022-12-18T14:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,59.7,2022-12-18T15:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,63,2022-12-18T16:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,63.9,2022-12-18T17:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,64.4,2022-12-18T18:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,64.1,2022-12-18T19:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,65.8,2022-12-18T20:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,66.6,2022-12-18T21:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,69.2,2022-12-18T22:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,72.1,2022-12-18T23:00:00+00:00,PT60M
16,0,0,0,2.4,0,0,0,0,71,2022-12-19T00:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,70.5,2022-12-19T01:00:00+00:00,PT60M
16,7,34,10,0,7,34,10,0,69.6,2022-12-19T02:00:00+00:00,PT60M
17,57,436,147,0,57,436,147,0,65.1,2022-12-19T03:00:00+00:00,PT60M
18,91,669,347,0,91,669,347,0,58,2022-12-19T04:00:00+00:00,PT60M
22,109,778,523,0,109,778,523,0,49.4,2022-12-19T05:00:00+00:00,PT60M
26,118,835,649,0,118,835,649,0,40.2,2022-12-19T06:00:00+00:00,PT60M
27,114,873,713,0,114,873,713,0,36.2,2022-12-19T07:00:00+00:00,PT60M
27,112,872,705,0,112,872,705,0,34.4,2022-12-19T08:00:00+00:00,PT60M
28,109,837,627,0,109,837,627,0,32,2022-12-19T09:00:00+00:00,PT60M
27,112,734,481,0,112,734,481,0,35.6,2022-12-19T10:00:00+00:00,PT60M
26,89,603,297,0,89,603,297,0,39.5,2022-12-19T11:00:00+00:00,PT60M
26,48,311,101,0,48,311,101,0,39.4,2022-12-19T12:00:00+00:00,PT60M
25,1,3,2,0,1,3,2,0,41.9,2022-12-19T13:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,46.7,2022-12-19T14:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,54.3,2022-12-19T15:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,59.2,2022-12-19T16:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,61.6,2022-12-19T17:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,64,2022-12-19T18:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,64.2,2022-12-19T19:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,66.4,2022-12-19T20:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,69.4,2022-12-19T21:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,72.1,2022-12-19T22:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,73.6,2022-12-19T23:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,71.8,2022-12-20T00:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,70.5,2022-12-20T01:00:00+00:00,PT60M
16,7,27,9,0,7,27,9,0,70.5,2022-12-20T02:00:00+00:00,PT60M
17,60,402,142,0,60,402,142,0,67.7,2022-12-20T03:00:00+00:00,PT60M
18,98,641,342,0,98,641,342,0,61.8,2022-12-20T04:00:00+00:00,PT60M
22,118,754,519,0,118,754,519,0,50.6,2022-12-20T05:00:00+00:00,PT60M
25,126,818,646,0,126,818,646,0,38.1,2022-12-20T06:00:00+00:00,PT60M
27,110,883,716,0,110,883,716,0,33.1,2022-12-20T07:00:00+00:00,PT60M
28,106,887,709,0,106,887,709,0,30.4,2022-12-20T08:00:00+00:00,PT60M
29,104,854,632,0,104,854,632,0,27.4,2022-12-20T09:00:00+00:00,PT60M
27,108,754,488,0,108,754,488,0,31.4,2022-12-20T10:00:00+00:00,PT60M
26,89,618,303,0,89,618,303,0,36.4,2022-12-20T11:00:00+00:00,PT60M
26,48,331,105,0,48,331,105,0,37.6,2022-12-20T12:00:00+00:00,PT60M
25,2,3,2,0,2,3,2,0,40,2022-12-20T13:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,44.1,2022-12-20T14:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,51.6,2022-12-20T15:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,57.7,2022-12-20T16:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,61.2,2022-12-20T17:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,63.5,2022-12-20T18:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,64.1,2022-12-20T19:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,67.7,2022-12-20T20:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,71.6,2022-12-20T21:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,74.2,2022-12-20T22:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,76,2022-12-20T23:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,74.6,2022-12-21T00:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,72.5,2022-12-21T01:00:00+00:00,PT60M
16,6,32,9,0,6,32,9,0,71.6,2022-12-21T02:00:00+00:00,PT60M
17,55,443,144,0,55,443,144,0,69.1,2022-12-21T03:00:00+00:00,PT60M
18,90,666,343,0,90,666,343,0,63.9,2022-12-21T04:00:00+00:00,PT60M
22,109,775,519,0,109,775,519,0,54.4,2022-12-21T05:00:00+00:00,PT60M
26,118,831,645,0,118,831,645,0,43,2022-12-21T06:00:00+00:00,PT60M
27,118,861,709,0,118,861,709,0,38,2022-12-21T07:00:00+00:00,PT60M
28,117,859,702,0,117,859,702,0,36.6,2022-12-21T08:00:00+00:00,PT60M
29,119,813,623,0,119,813,623,0,33.9,2022-12-21T09:00:00+00:00,PT60M
28,141,643,466,0,141,643,466,0,38.2,2022-12-21T10:00:00+00:00,PT60M
27,113,480,280,0,113,480,280,0,44.8,2022-12-21T11:00:00+00:00,PT60M
27,55,219,94,0,55,219,94,0,46.7,2022-12-21T12:00:00+00:00,PT60M
26,2,2,2,0,2,2,2,0,50,2022-12-21T13:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,54.3,2022-12-21T14:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,58.8,2022-12-21T15:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,60.8,2022-12-21T16:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,62.4,2022-12-21T17:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,63.9,2022-12-21T18:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,64.5,2022-12-21T19:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,66.7,2022-12-21T20:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,70.8,2022-12-21T21:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,76.6,2022-12-21T22:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,78.9,2022-12-21T23:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,75.2,2022-12-22T00:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,72.4,2022-12-22T01:00:00+00:00,PT60M
17,6,14,7,1.6,6,14,7,0,71,2022-12-22T02:00:00+00:00,PT60M
18,68,292,128,1,68,281,127,0,69.5,2022-12-22T03:00:00+00:00,PT60M
19,121,526,321,0,121,526,321,0,66.3,2022-12-22T04:00:00+00:00,PT60M
23,155,649,498,0,155,649,498,0,56.2,2022-12-22T05:00:00+00:00,PT60M
26,173,712,625,0,173,712,625,0,43.5,2022-12-22T06:00:00+00:00,PT60M
27,167,770,695,0,167,770,695,0,38.3,2022-12-22T07:00:00+00:00,PT60M
28,167,763,687,0,167,763,687,0,38,2022-12-22T08:00:00+00:00,PT60M
29,168,704,605,0,168,704,605,0,36.6,2022-12-22T09:00:00+00:00,PT60M
28,175,529,444,0,175,529,444,0,41.1,2022-12-22T10:00:00+00:00,PT60M
27,131,369,261,0,131,369,261,0,46.5,2022-12-22T11:00:00+00:00,PT60M
27,59,142,85,0,59,142,85,0,46.8,2022-12-22T12:00:00+00:00,PT60M
27,2,1,2,0,2,1,2,0,48.4,2022-12-22T13:00:00+00:00,PT60M
25,0,0,0,0.8,0,0,0,0,52.2,2022-12-22T14:00:00+00:00,PT60M
23,0,0,0,1.6,0,0,0,0,58.2,2022-12-22T15:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,60.9,2022-12-22T16:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,62.7,2022-12-22T17:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,66.3,2022-12-22T18:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,66.7,2022-12-22T19:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,67.6,2022-12-22T20:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,68.5,2022-12-22T21:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,68.8,2022-12-22T22:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,70.1,2022-12-22T23:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,69.4,2022-12-23T00:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,68.5,2022-12-23T01:00:00+00:00,PT60M
19,6,5,6,5.4,5,1,5,0,67.9,2022-12-23T02:00:00+00:00,PT60M
19,73,170,108,22.4,84,7,86,0,68.6,2022-12-23T03:00:00+00:00,PT60M
19,144,368,284,9.2,170,226,261,0,67.3,2022-12-23T04:00:00+00:00,PT60M
22,193,495,455,0,193,495,455,0,59.5,2022-12-23T05:00:00+00:00,PT60M
26,222,567,581,0,222,567,581,0,49.1,2022-12-23T06:00:00+00:00,PT60M
27,215,647,659,0,215,647,659,0,44.2,2022-12-23T07:00:00+00:00,PT60M
27,211,654,656,0,211,654,656,0,42.8,2022-12-23T08:00:00+00:00,PT60M
28,200,610,579,0,200,610,579,0,41,2022-12-23T09:00:00+00:00,PT60M
27,191,459,424,0,191,459,424,0,45.2,2022-12-23T10:00:00+00:00,PT60M
26,135,337,254,0,135,337,254,0,49.3,2022-12-23T11:00:00+00:00,PT60M
26,60,147,86,0,60,147,86,0,47.7,2022-12-23T12:00:00+00:00,PT60M
26,2,1,2,0,2,1,2,0,47.8,2022-12-23T13:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,50.7,2022-12-23T14:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,53.7,2022-12-23T15:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,55.3,2022-12-23T16:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,56.5,2022-12-23T17:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,55.4,2022-12-23T18:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,53.5,2022-12-23T19:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,55.3,2022-12-23T20:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,56.8,2022-12-23T21:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,60,2022-12-23T22:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,64.2,2022-12-23T23:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,63,2022-12-24T00:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,63,2022-12-24T01:00:00+00:00,PT60M
14,6,14,7,0,6,14,7,0,63.7,2022-12-24T02:00:00+00:00,PT60M
15,66,313,130,0,66,313,130,0,61.6,2022-12-24T03:00:00+00:00,PT60M
15,116,568,331,0,116,568,331,0,59.9,2022-12-24T04:00:00+00:00,PT60M
18,143,705,515,0,143,705,515,0,51.1,2022-12-24T05:00:00+00:00,PT60M
22,156,779,648,0,156,779,648,0,38.7,2022-12-24T06:00:00+00:00,PT60M
24,161,808,715,0,161,808,715,0,34.7,2022-12-24T07:00:00+00:00,PT60M
25,157,814,711,0,157,814,711,0,32.9,2022-12-24T08:00:00+00:00,PT60M
26,147,788,636,0,147,788,636,0,29.8,2022-12-24T09:00:00+00:00,PT60M
25,138,697,492,0,138,697,492,0,33.6,2022-12-24T10:00:00+00:00,PT60M
24,107,567,307,0,107,567,307,0,38.4,2022-12-24T11:00:00+00:00,PT60M
24,55,296,108,0,55,296,108,0,37.5,2022-12-24T12:00:00+00:00,PT60M
24,2,4,2,0,2,4,2,0,36.5,2022-12-24T13:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,39.4,2022-12-24T14:00:00+00:00,PT60M
20,0,0,0,0,0,0,0,0,49.6,2022-12-24T15:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,58.1,2022-12-24T16:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,62.8,2022-12-24T17:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,66.3,2022-12-24T18:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,66.8,2022-12-24T19:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,68.7,2022-12-24T20:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,69.1,2022-12-24T21:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,69.4,2022-12-24T22:00:00+00:00,PT60M
13,0,0,0,0.8,0,0,0,0,71.8,2022-12-24T23:00:00+00:00,PT60M
13,0,0,0,0,0,0,0,0,73.6,2022-12-25T00:00:00+00:00,PT60M
13,0,0,0,0,0,0,0,0,75.6,2022-12-25T01:00:00+00:00,PT60M
13,5,7,6,3,5,1,5,0,76.4,2022-12-25T02:00:00+00:00,PT60M
13,71,216,115,19.8,87,27,94,0,75.4,2022-12-25T03:00:00+00:00,PT60M
13,135,451,305,6.6,154,340,288,0,74.5,2022-12-25T04:00:00+00:00,PT60M
16,174,590,484,0,174,590,484,0,66.6,2022-12-25T05:00:00+00:00,PT60M
20,200,651,611,0,200,651,611,0,52.3,2022-12-25T06:00:00+00:00,PT60M
22,241,602,653,0,241,602,653,0,45.2,2022-12-25T07:00:00+00:00,PT60M
23,242,592,646,0,242,592,646,0,43.2,2022-12-25T08:00:00+00:00,PT60M
25,225,555,571,0,225,555,571,0,40.7,2022-12-25T09:00:00+00:00,PT60M
24,199,444,425,0,199,444,425,0,46,2022-12-25T10:00:00+00:00,PT60M
23,141,311,251,0,141,311,251,0,52.7,2022-12-25T11:00:00+00:00,PT60M
23,62,121,85,0,62,121,85,0,54.6,2022-12-25T12:00:00+00:00,PT60M
22,2,1,2,0,2,1,2,0,57.6,2022-12-25T13:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,60.9,2022-12-25T14:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,66.7,2022-12-25T15:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,70.6,2022-12-25T16:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,71.9,2022-12-25T17:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,72.7,2022-12-25T18:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,72.5,2022-12-25T19:00:00+00:00,PT60M
15,0,0,0,0.8,0,0,0,0,75,2022-12-25T20:00:00+00:00,PT60M
14,0,0,0,0.8,0,0,0,0,77.9,2022-12-25T21:00:00+00:00,PT60M
14,0,0,0,1.6,0,0,0,0,80.5,2022-12-25T22:00:00+00:00,PT60M
13,0,0,0,9.5,0,0,0,0,83.1,2022-12-25T23:00:00+00:00,PT60M
13,0,0,0,9.5,0,0,0,0,82.9,2022-12-26T00:00:00+00:00,PT60M
13,0,0,0,9.5,0,0,0,0,81.8,2022-12-26T01:00:00+00:00,PT60M
13,5,2,5,9.5,4,0,4,0,79.9,2022-12-26T02:00:00+00:00,PT60M
14,72,100,93,7.7,77,38,86,0,77.3,2022-12-26T03:00:00+00:00,PT60M
14,154,257,251,4.9,168,186,239,0,75.6,2022-12-26T04:00:00+00:00,PT60M
18,216,376,415,0,216,376,415,0,69.8,2022-12-26T05:00:00+00:00,PT60M
22,256,445,537,0,256,445,537,0,59.7,2022-12-26T06:00:00+00:00,PT60M
23,285,439,586,0,285,439,586,0,54.2,2022-12-26T07:00:00+00:00,PT60M
25,284,439,583,0,284,439,583,0,51.7,2022-12-26T08:00:00+00:00,PT60M
26,260,408,514,0,260,408,514,0,49.5,2022-12-26T09:00:00+00:00,PT60M
25,217,321,382,0,217,321,382,0,53.3,2022-12-26T10:00:00+00:00,PT60M
24,147,216,225,0,147,216,225,0,57.5,2022-12-26T11:00:00+00:00,PT60M
24,62,77,77,0,62,77,77,0,59.3,2022-12-26T12:00:00+00:00,PT60M
24,2,0,2,0,2,0,2,0,60.9,2022-12-26T13:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,62.1,2022-12-26T14:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,70.6,2022-12-26T15:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,78,2022-12-26T16:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,78.9,2022-12-26T17:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,79.1,2022-12-26T18:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,77.8,2022-12-26T19:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,78.5,2022-12-26T20:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,80.7,2022-12-26T21:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,82.5,2022-12-26T22:00:00+00:00,PT60M
14,0,0,0,9.5,0,0,0,0,84,2022-12-26T23:00:00+00:00,PT60M
14,0,0,0,11.9,0,0,0,0,84.3,2022-12-27T00:00:00+00:00,PT60M
14,0,0,0,10.1,0,0,0,0,84,2022-12-27T01:00:00+00:00,PT60M
14,5,3,5,10,4,0,4,0,83.2,2022-12-27T02:00:00+00:00,PT60M
14,71,145,101,22.9,78,1,79,0,81.3,2022-12-27T03:00:00+00:00,PT60M
15,148,329,272,11.9,179,156,243,0,78.5,2022-12-27T04:00:00+00:00,PT60M
18,204,451,441,0,204,451,441,0,71.7,2022-12-27T05:00:00+00:00,PT60M
22,237,525,569,0,237,525,569,0,59.7,2022-12-27T06:00:00+00:00,PT60M
24,251,561,636,0,251,561,636,0,52.3,2022-12-27T07:00:00+00:00,PT60M
25,250,559,632,0,250,559,632,0,49.7,2022-12-27T08:00:00+00:00,PT60M
26,234,518,557,0,234,518,557,0,46.7,2022-12-27T09:00:00+00:00,PT60M
25,205,411,416,0,205,411,416,0,49.9,2022-12-27T10:00:00+00:00,PT60M
24,143,287,247,0,143,287,247,0,53.8,2022-12-27T11:00:00+00:00,PT60M
25,63,113,85,0,63,113,85,0,52.2,2022-12-27T12:00:00+00:00,PT60M
25,2,1,2,0,2,1,2,0,52.4,2022-12-27T13:00:00+00:00,PT60M
24,0,0,0,0,0,0,0,0,58.6,2022-12-27T14:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,67.7,2022-12-27T15:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,71.8,2022-12-27T16:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,73,2022-12-27T17:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,73.4,2022-12-27T18:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,72.4,2022-12-27T19:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,73.3,2022-12-27T20:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,74.4,2022-12-27T21:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,75.5,2022-12-27T22:00:00+00:00,PT60M
13,0,0,0,0,0,0,0,0,76.3,2022-12-27T23:00:00+00:00,PT60M
12,0,0,0,5.1,0,0,0,0,73.8,2022-12-28T00:00:00+00:00,PT60M
13,0,0,0,1.7,0,0,0,0,70.6,2022-12-28T01:00:00+00:00,PT60M
13,5,8,6,2,5,1,5,0,67.2,2022-12-28T02:00:00+00:00,PT60M
13,66,266,119,11.8,78,129,108,0,63.7,2022-12-28T03:00:00+00:00,PT60M
14,121,521,315,2.6,130,471,308,0,61.8,2022-12-28T04:00:00+00:00,PT60M
18,151,661,498,0,151,661,498,0,55.4,2022-12-28T05:00:00+00:00,PT60M
22,160,751,634,0,160,751,634,0,46.2,2022-12-28T06:00:00+00:00,PT60M
24,145,827,712,0,145,827,712,0,42,2022-12-28T07:00:00+00:00,PT60M
25,136,843,713,0,136,843,713,0,39.6,2022-12-28T08:00:00+00:00,PT60M
26,130,816,640,0,130,816,640,0,35.9,2022-12-28T09:00:00+00:00,PT60M
25,134,700,493,0,134,700,493,0,39.3,2022-12-28T10:00:00+00:00,PT60M
24,106,568,309,0,106,568,309,0,43.7,2022-12-28T11:00:00+00:00,PT60M
24,56,309,113,0,56,309,113,0,42.6,2022-12-28T12:00:00+00:00,PT60M
24,3,6,3,0,3,6,3,0,43.3,2022-12-28T13:00:00+00:00,PT60M
22,0,0,0,0,0,0,0,0,46.3,2022-12-28T14:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,49.8,2022-12-28T15:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,51.4,2022-12-28T16:00:00+00:00,PT60M
15,0,0,0,0,0,0,0,0,53.3,2022-12-28T17:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,54,2022-12-28T18:00:00+00:00,PT60M
14,0,0,0,0,0,0,0,0,53.4,2022-12-28T19:00:00+00:00,PT60M
13,0,0,0,0,0,0,0,0,55.1,2022-12-28T20:00:00+00:00,PT60M
13,0,0,0,0,0,0,0,0,56.7,2022-12-28T21:00:00+00:00,PT60M
12,0,0,0,0,0,0,0,0,61,2022-12-28T22:00:00+00:00,PT60M
11,0,0,0,0,0,0,0,0,64.6,2022-12-28T23:00:00+00:00,PT60M
11,0,0,0,0,0,0,0,0,64.2,2022-12-29T00:00:00+00:00,PT60M
12,0,0,0,0,0,0,0,0,63.7,2022-12-29T01:00:00+00:00,PT60M
12,5,16,6,0,5,16,6,0,60.8,2022-12-29T02:00:00+00:00,PT60M
14,59,381,133,0,59,381,133,0,56.5,2022-12-29T03:00:00+00:00,PT60M
16,98,647,338,0,98,647,338,0,49.8,2022-12-29T04:00:00+00:00,PT60M
20,119,766,520,0,119,766,520,0,37.6,2022-12-29T05:00:00+00:00,PT60M
24,129,828,652,0,129,828,652,0,27.3,2022-12-29T06:00:00+00:00,PT60M
25,121,877,723,0,121,877,723,0,25.3,2022-12-29T07:00:00+00:00,PT60M
26,119,879,720,0,119,879,720,0,26.3,2022-12-29T08:00:00+00:00,PT60M
28,115,850,647,0,115,850,647,0,25.9,2022-12-29T09:00:00+00:00,PT60M
27,108,779,509,0,108,779,509,0,33.1,2022-12-29T10:00:00+00:00,PT60M
26,89,653,324,0,89,653,324,0,41.1,2022-12-29T11:00:00+00:00,PT60M
26,52,373,121,0,52,373,121,0,42.1,2022-12-29T12:00:00+00:00,PT60M
26,3,10,4,0,3,10,4,0,43.4,2022-12-29T13:00:00+00:00,PT60M
25,0,0,0,0,0,0,0,0,45.8,2022-12-29T14:00:00+00:00,PT60M
23,0,0,0,0,0,0,0,0,52.2,2022-12-29T15:00:00+00:00,PT60M
21,0,0,0,0,0,0,0,0,57.6,2022-12-29T16:00:00+00:00,PT60M
19,0,0,0,0,0,0,0,0,61.5,2022-12-29T17:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,64.3,2022-12-29T18:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,65,2022-12-29T19:00:00+00:00,PT60M
18,0,0,0,0,0,0,0,0,67,2022-12-29T20:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,68.4,2022-12-29T21:00:00+00:00,PT60M
17,0,0,0,0,0,0,0,0,69.7,2022-12-29T22:00:00+00:00,PT60M
16,0,0,0,2.4,0,0,0,0,70.8,2022-12-29T23:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,69.5,2022-12-30T00:00:00+00:00,PT60M
16,0,0,0,0,0,0,0,0,69.5,2022-12-30T01:00:00+00:00,PT60M
16,5,11,6,3.2,5,0,5,0,70.2,2022-12-30T02:00:00+00:00,PT60M
